"FIPS","x","y","caves","WNS","tau"
40031,-224262.152825,-315344.103743,3,Inf,172.5
40033,-215920.588475,-357347.061324,0,Inf,173.0769231
40035,70019.122629,-83030.961366,0,Inf,167.2666667
40037,-33146.293644,-178993.614052,3,Inf,169.8125
40039,-269043.912017,-204206.901135,0,Inf,189.3809524
40041,106374.095929,-121707.019956,44,Inf,170.4666667
40043,-268656.186178,-165136.157399,0,Inf,195.2222222
40045,-334602.906386,-137762.330583,0,Inf,206.5217391
40047,-158458.325617,-124086.740558,0,Inf,190.65
40049,-120114.60205,-312558.278428,0,Inf,176.1333333
40051,-170501.865562,-276934.859738,0,Inf,175.5555556
40053,-157862.803843,-77371.298829,0,Inf,198.15
40055,-322297.905412,-280620.468775,15,Inf,185.5454545
40057,-349053.059344,-301806.310293,5,Inf,186.6153846
40059,-323981.054177,-73384.364831,0,Inf,204.8888889
40061,79802.889508,-254319.287628,0,Inf,164.4285714
40063,-23212.829348,-275142.139516,0,Inf,171
40065,-309998.319411,-319718.36322,2,Inf,176.9333333
40067,-167738.536261,-378208.346264,0,Inf,165.7333333
40069,-60046.987661,-355545.752926,3,Inf,164.2307692
40071,-100972.785117,-75884.666802,0,Inf,194.1
40073,-173582.55666,-172385.963693,0,Inf,192.1666667
40075,-269609.422722,-284741.381118,3,Inf,176.4117647
40077,67727.478407,-293491.007931,1,Inf,167
40079,116777.509834,-290773.279059,4,Inf,176.4
40081,-79030.05176,-200963.874491,0,Inf,174.8
40083,-129166.412391,-176232.919634,1,Inf,188.6428571
40085,-114072.967234,-398882.345614,0,Inf,164.5
40087,-129678.794706,-278135.039937,0,Inf,177.2666667
40089,112323.665575,-378529.522265,0,Inf,172.1944444
40091,30005.52852,-238178.157834,1,Inf,160.9375
40093,-225441.11979,-130162.644295,27,Inf,193.5555556
40095,-70580.909068,-389950.662261,0,Inf,166.7
40097,68318.642511,-133993.854944,8,Inf,170.9090909
40099,-97354.541726,-337280.689141,80,Inf,167.4285714
40101,54479.226512,-210834.956635,1,Inf,163.8571429
40103,-110332.309478,-124658.528377,0,Inf,187.9333333
40105,34568.918753,-78543.116071,0,Inf,181.0833333
40107,-29157.873309,-227862.991964,0,Inf,158.2142857
40109,-126442.14117,-217329.708687,0,Inf,175.35
40111,3119.417196,-207524.719412,1,Inf,163.2142857
40113,-36689.078777,-98433.372965,3,Inf,183.3095238
40115,105074.482901,-73897.286928,7,Inf,171.1111111
40117,-62341.579412,-134697.749675,0,Inf,179.8888889
40119,-87359.7883,-159039.817717,1,Inf,180.7857143
40121,22359.612495,-287858.9886,1,Inf,162.9090909
40123,-62871.521708,-310483.885248,4,Inf,174
40125,-85585.540633,-255986.194089,1,Inf,175.4545455
40127,55555.866503,-345347.708295,2,Inf,171.9259259
40129,-331014.434164,-197391.637493,0,Inf,197.3043478
40131,35224.132392,-126399.014186,11,Inf,180.0769231
40133,-55636.090804,-260436.14493,6,Inf,171.9333333
40135,112753.040338,-223457.078715,3,Inf,164.9230769
40137,-169206.59744,-336864.69888,0,Inf,171.6666667
40139,-485343.239388,-70219.536071,0,Inf,219.1463415
40141,-267018.911695,-346306.046343,0,Inf,162.4117647
40143,5149.797676,-153365.377208,4,Inf,170.1666667
40145,41769.317524,-171147.128188,5,Inf,168
40147,8729.177813,-87668.416441,2,Inf,184.5833333
40149,-269686.416817,-243213.89584,25,Inf,182.3333333
40151,-253037.169613,-78507.678626,5,Inf,203.1363636
40153,-289964.654808,-115737.555453,23,4,204.6296296
41001,-1698048.84425,1000361.504934,4,Inf,315.6785714
41003,-2145490.81856,1094499.492053,0,Inf,294.6153846
41005,-2034859.04723,1142868.344482,5,Inf,275.8857143
41007,-2114475.74952,1258261.129046,0,Inf,278
41009,-2074678.31257,1241812.823772,0,Inf,282
41011,-2235928.37901,967839.120202,1,Inf,267.6666667
41013,-1920966.33863,991216.957092,2,Inf,295.6833333
41015,-2267901.36323,894010.391179,0,Inf,264.2727273
41017,-1994147.59072,983953.62374,10,Inf,326.5254237
41019,-2163891.68214,958103.447864,4,Inf,280.8350515
41021,-1874871.41685,1120615.876767,0,Inf,277.6956522
41023,-1806535.33308,1002302.399603,0,Inf,307.1797753
41025,-1842904.95297,846472.009716,1,Inf,257.1557789
41027,-1980230.66639,1164545.77603,0,Inf,309.5
41029,-2156540.25056,857844.219933,0,Inf,300.0754717
41031,-1969674.06994,1060081.737501,0,Inf,310.4411765
41033,-2223072.27643,869222.12793,0,Inf,274.3125
41035,-2064120.42882,860319.877688,0,Inf,324.9833333
41037,-1961727.99845,845401.54859,0,Inf,266.164557
41039,-2118806.67102,1021737.348629,1,Inf,286.505618
41041,-2174481.26975,1119904.271935,3,Inf,265.6842105
41043,-2077554.32229,1074011.91074,4,Inf,301.2954545
41045,-1733472.42477,834958.394805,0,Inf,272.7512953
41047,-2068753.3254,1119366.067257,4,Inf,283.6666667
41049,-1826234.82167,1113211.331503,0,Inf,269.3684211
41051,-2035668.85399,1184471.996708,11,Inf,262.25
41053,-2132473.91827,1138013.259557,0,Inf,272.2857143
41055,-1909128.6404,1133839.581093,0,Inf,284.2142857
41057,-2136782.23776,1204222.988666,0,Inf,288.5909091
41059,-1757521.33026,1115552.683955,0,Inf,276.6166667
41061,-1709521.27749,1071653.848628,0,Inf,303.175
41063,-1639940.24081,1087077.689597,0,Inf,306.968254
41065,-1953963.82904,1117823.972592,0,Inf,298.4509804
41067,-2088659.31846,1201587.755117,0,Inf,268.4
41069,-1878680.09579,1047389.276256,0,Inf,274.4242424
41071,-2113117.63844,1170550.788274,0,Inf,254.5333333
42001,1581881.880883,422706.210146,2,Inf,226.3
42003,1341058.929914,445706.918241,9,Inf,229.9285714
42005,1376382.268733,491207.789989,18,5,252.3076923
42007,1305936.302353,464388.477346,0,Inf,223.1111111
42009,1473703.146526,417369.394326,54,Inf,252.9444444
42011,1676299.366799,504560.690221,73,Inf,222.0588235
42013,1475419.557656,470771.683639,115,4,247.9
42015,1596873.242305,644592.315777,0,Inf,265.75
42017,1745526.854964,510310.947666,26,4,231.2727273
42019,1338071.125322,495677.469226,1,5,243.8666667
42021,1444936.36471,467603.931494,1,Inf,254.5
42023,1466931.555731,579485.729151,0,Inf,265
42025,1682629.419106,563460.019586,2,4,199
42027,1509792.175927,527316.861986,119,3,261.6086957
42029,1701794.864356,458812.709153,2,Inf,215.7857143
42031,1372484.621018,533650.77344,14,Inf,257.5833333
42033,1454483.493815,527006.774481,1,Inf,278.5
42035,1516508.534825,565665.393915,25,Inf,251.7777778
42037,1621983.740505,565232.966328,1,4,232.5555556
42039,1307599.997011,578571.908718,0,Inf,259.2
42041,1572210.933991,453598.331844,39,Inf,224.1
42043,1605950.242922,489328.993226,10,Inf,232.7272727
42045,1732752.501527,458591.511247,1,Inf,196.6666667
42047,1431169.757691,570980.519925,0,Inf,277.4666667
42049,1307639.883678,613319.485977,0,Inf,244.6666667
42051,1376979.469748,391043.328205,60,4,225
42053,1381590.790053,571962.0695,0,Inf,268.8571429
42055,1538782.282134,420080.875285,90,Inf,228.1428571
42057,1506432.882973,413851.31655,4,5,238.7777778
42059,1330480.901581,374705.050719,0,Inf,235.5833333
42061,1506707.146629,469440.951485,149,4,245.75
42063,1410523.148493,479223.543595,4,Inf,251.5882353
42065,1408430.254742,532871.617164,4,Inf,271.2307692
42067,1552681.478187,492654.26776,5,Inf,238.8571429
42069,1678113.95869,621768.275408,2,3,251.375
42071,1658648.259929,458002.050404,66,Inf,216.2857143
42073,1302271.944994,498869.987354,3,4,240
42075,1633605.247824,489879.422445,14,Inf,228.8571429
42077,1698925.113408,531291.561725,25,Inf,228.1428571
42079,1653134.893039,586765.630605,3,3,225.625
42081,1561538.191552,586490.208831,16,4,245.0416667
42083,1429985.250916,614073.0989,0,Inf,283.45
42085,1301976.104586,534415.264265,1,Inf,233.8
42087,1532579.357495,497365.331165,65,3,242.625
42089,1708913.921736,585669.995872,1,4,226
42091,1726568.249404,492355.669446,7,Inf,213.8
42093,1602275.237274,559146.697233,4,Inf,238.3333333
42095,1718409.522041,552759.650289,26,Inf,221.625
42097,1602055.731169,538307.239846,39,4,240.375
42099,1565444.271378,478530.40396,13,Inf,236
42101,1751064.893166,474627.256135,5,Inf,197
42103,1727444.729506,620407.064227,0,Inf,250.25
42105,1485937.502794,617920.20362,1,Inf,278.047619
42107,1645928.809996,531563.462028,2,4,224
42109,1575156.582427,524518.661068,21,Inf,241.5
42111,1428850.812095,405025.79317,11,5,254.5416667
42113,1604690.360913,607087.72569,1,4,254.4444444
42115,1653395.024186,660540.400239,0,Inf,271.8666667
42117,1537164.12059,630720.583948,1,4,269.952381
42119,1570228.599151,544918.490136,9,Inf,243.5714286
42121,1341376.677554,551784.644305,7,Inf,252.9230769
42123,1372543.602027,604436.306987,2,Inf,272.4705882
42125,1322316.214883,411698.883411,4,Inf,227.2666667
42127,1697288.919355,649830.343284,0,Inf,263.125
42129,1386813.494806,436212.632776,323,5,229.6842105
42131,1643622.071251,623295.285187,1,Inf,262.75
42133,1622064.105765,436071.4389,28,Inf,214.1666667
44001,2018845.616929,733945.923602,0,Inf,225
44003,1995653.937961,725150.976346,0,Inf,232.25
44005,2027544.80379,718428.702593,1,Inf,224
44007,1990775.621843,746724.056218,2,Inf,234.5
44009,1997856.283716,702962.37034,0,Inf,235
45001,1233929.447658,-278891.78449,0,Inf,165.5
45003,1319791.400314,-343358.574764,0,Inf,169.7619048
45005,1354451.176173,-400397.679308,0,Inf,165.5
45007,1213146.527433,-249021.231069,0,Inf,167
45009,1378209.521505,-370643.468181,0,Inf,153.1428571
45011,1343503.688493,-370462.668275,0,Inf,162.6363636
45013,1423864.278484,-459311.628902,0,Inf,120.2666667
45015,1478633.682127,-355988.89316,0,Inf,139.8076923
45017,1396555.157025,-317881.544616,1,Inf,157.625
45019,1487493.784187,-394982.924789,0,Inf,113.7222222
45021,1295150.876215,-176268.746396,0,Inf,195
45023,1343031.226388,-209379.835138,0,Inf,172.1538462
45025,1432511.736252,-200656.240682,0,Inf,172.3333333
45027,1447160.738901,-308016.485858,0,Inf,158.1428571
45029,1420297.405227,-404655.907291,0,Inf,145.4761905
45031,1457435.036223,-231199.158347,0,Inf,163.7777778
45033,1507985.782213,-215570.110266,0,Inf,167.25
45035,1440702.672214,-376488.87464,0,Inf,141.4166667
45037,1285087.02054,-322462.457751,0,Inf,175.0909091
45039,1350972.513738,-241127.631191,0,Inf,162.75
45041,1485509.187452,-261503.722282,0,Inf,150.6875
45043,1531658.954513,-319815.737405,0,Inf,131.7222222
45045,1231723.683752,-203836.977503,0,Inf,172.6875
45047,1265188.964021,-282246.789987,0,Inf,158.7777778
45049,1378096.413182,-420514.093005,0,Inf,159.3846154
45051,1552189.732633,-260840.106608,0,Inf,141.2272727
45053,1394720.473051,-456544.232025,0,Inf,136
45055,1399493.128919,-240348.839735,0,Inf,160.4285714
45057,1383445.714715,-202595.533163,0,Inf,170.6363636
45059,1270771.028668,-243765.36877,0,Inf,161.6
45061,1434192.313751,-255575.465715,0,Inf,161
45063,1346803.613332,-298222.946913,0,Inf,159.2666667
45065,1250865.531587,-310947.560968,0,Inf,165.875
45067,1515487.782625,-248095.690053,0,Inf,152
45069,1476810.522496,-197578.219102,0,Inf,166
45071,1311163.735793,-259747.875006,0,Inf,158.5
45073,1170556.856692,-228067.962251,0,Inf,191.7692308
45075,1395888.40883,-343211.111725,1,Inf,154.8888889
45077,1199699.210994,-208835.701566,0,Inf,185.8181818
45079,1378258.723588,-279626.175869,0,Inf,150.9375
45081,1303899.411866,-293078.717863,0,Inf,170.75
45083,1264500.14895,-193536.338607,0,Inf,179
45085,1425496.883492,-284285.774858,0,Inf,158
45087,1301827.869261,-215843.241662,0,Inf,157.2
45089,1492233.291551,-306559.088235,0,Inf,155.375
45091,1335229.351878,-177911.953172,0,Inf,176.7692308
46003,-205593.500992,698859.05883,0,Inf,246.75
46005,-181424.887204,775649.904568,0,Inf,253.6521739
46007,-457723.919049,651386.651756,0,Inf,265.375
46009,-154049.113237,615839.629117,0,Inf,239.5
46011,-62850.170984,769027.977543,0,Inf,257.1666667
46013,-183561.515301,906788.442715,0,Inf,258.1290323
46015,-245846.399787,700010.282944,0,Inf,250.5
46017,-256080.208035,740457.068178,0,Inf,248.6
46019,-591507.551664,851929.510833,0,Inf,275.5238095
46021,-315112.410166,931380.362195,0,Inf,261.0769231
46023,-210217.445147,642708.533581,0,Inf,244.0434783
46025,-136700.699161,823871.309488,0,Inf,259.8888889
46027,-78828.65273,606890.397783,0,Inf,238.8
46029,-93595.697295,837073.674152,0,Inf,260.0625
46031,-404149.437368,928734.330719,0,Inf,265.9565217
46033,-597944.477106,715119.893886,60,Inf,266.2962963
46035,-172190.079274,693209.088093,0,Inf,239.5555556
46037,-125880.606554,880859.611835,0,Inf,251.6
46039,-52792.815884,812407.8776,0,Inf,258.8333333
46041,-382706.899446,866204.622838,0,Inf,255.82
46043,-190815.16173,661563.822546,0,Inf,240.875
46045,-251637.073756,889795.863196,0,Inf,266.4761905
46047,-607653.326936,666747.283771,1,Inf,268.2105263
46049,-247384.921179,850952.196992,0,Inf,266.6666667
46051,-60265.126102,858250.113955,0,Inf,256.9090909
46053,-257760.779866,641348.406144,0,Inf,254.7619048
46055,-441098.571673,773322.451521,0,Inf,255.3333333
46057,-94019.228978,803229.655807,0,Inf,268
46059,-238282.897244,792204.316759,0,Inf,258.9285714
46061,-143488.178302,692590.165245,0,Inf,239.1666667
46063,-584632.480032,926567.308018,0,Inf,292
46065,-318579.01748,777270.963415,0,Inf,243.8823529
46067,-141654.230423,654585.135524,0,Inf,238.5333333
46069,-276509.786699,793374.625489,0,Inf,262.047619
46071,-451560.615554,706821.076521,0,Inf,254.8
46073,-209934.29808,737859.19577,0,Inf,242.75
46075,-374865.067417,733549.510149,0,Inf,253.4705882
46077,-118537.375402,769665.405303,0,Inf,251.4666667
46079,-90212.484932,730508.347221,0,Inf,247
46081,-618798.909916,792979.269875,4,Inf,277.4444444
46083,-58767.404341,646758.130071,0,Inf,241.1111111
46085,-306950.740125,721304.006877,0,Inf,254.3055556
46087,-109895.55485,691972.347471,0,Inf,253
46089,-250715.783204,928429.461686,0,Inf,265.75
46091,-124451.875037,924361.583202,0,Inf,250.2
46093,-532009.545998,809460.302467,20,Inf,263.4375
46095,-382273.479238,691149.736234,0,Inf,256.1923077
46097,-128610.698932,731069.673514,0,Inf,247.8333333
46099,-63522.374196,691483.662438,0,Inf,255.75
46101,-53607.92878,730257.177699,0,Inf,257.0833333
46103,-544820.078391,747679.658888,40,Inf,270.625
46105,-505872.74004,910653.300285,0,Inf,281.0172414
46107,-311438.988502,852566.022745,0,Inf,259.875
46109,-73539.916262,908922.836756,0,Inf,256.7916667
46111,-167006.692786,732011.422056,0,Inf,246.8125
46113,-528413.313572,671781.257822,0,Inf,265.5263158
46115,-185001.741431,834294.603386,0,Inf,261.8333333
46117,-376475.943531,782926.047366,0,Inf,244
46119,-326574.80709,814359.999236,0,Inf,255.4736842
46121,-381283.478382,647056.235499,0,Inf,261.6153846
46123,-313048.191245,661240.241857,0,Inf,250.5483871
46125,-93131.779706,650143.163183,0,Inf,241.25
46127,-52735.383794,597147.197203,0,Inf,239.2
46129,-314504.096087,893095.503344,0,Inf,258.2857143
46135,-114754.338715,616177.30922,0,Inf,240.5
46137,-445809.921694,850312.343734,0,Inf,259.9714286
47001,1050055.16116,-89191.456987,54,Inf,193.375
47003,855777.785326,-177843.94517,49,Inf,182
47005,708642.494797,-130995.514285,0,Inf,170.4
47007,967721.939657,-157349.614159,25,Inf,191.3333333
47009,1079836.863772,-134613.457364,80,4,190.7692308
47011,1003379.729221,-204264.641245,3,Inf,186
47013,1051228.750435,-56421.825218,39,Inf,211.8
47015,889046.714949,-142571.011231,124,Inf,193
47017,674510.113886,-144823.417284,1,Inf,177.25
47019,1229181.573642,-44600.575171,68,4,206
47021,792790.816902,-101041.141785,31,Inf,180.7142857
47023,662302.603971,-206458.976404,0,Inf,181
47025,1091052.703044,-42287.786813,136,Inf,213.7142857
47027,926707.721472,-55953.946677,31,Inf,165.125
47029,1148085.182073,-98994.481072,50,Inf,190.25
47031,891085.05006,-177681.680985,63,Inf,192.5
47033,611614.576314,-165190.04192,0,Inf,169.75
47035,980149.730979,-117659.775694,135,Inf,193.0666667
47037,820136.753965,-108497.334217,96,Inf,175.6
47039,707068.410739,-182102.332661,18,Inf,184.5
47041,906343.418384,-121632.439236,102,Inf,193.3333333
47043,769438.247609,-115919.838982,25,Inf,183.1111111
47045,585432.612233,-140559.972063,0,Inf,161.4545455
47047,594213.617233,-237471.660844,0,Inf,169.6153846
47049,980860.860939,-68257.264545,425,4,191.3
47051,893232.034294,-215799.19935,400,Inf,181.7
47053,630538.679726,-144602.808837,0,Inf,176.6153846
47055,808263.407933,-219598.232451,21,Inf,187.8181818
47057,1108835.106911,-65143.617659,71,Inf,198.25
47059,1168453.722009,-67090.372717,94,Inf,199.8333333
47061,921953.342825,-186509.281145,271,Inf,197
47063,1131072.462021,-70465.014382,71,Inf,197
47065,975460.672844,-204612.093905,75,Inf,179
47067,1128753.827188,-33376.989708,67,Inf,208.75
47069,632147.159697,-233850.48187,0,Inf,176.5
47071,704580.334836,-228739.438246,11,Inf,185.5454545
47073,1154652.926338,-40169.903255,45,Inf,200.4545455
47075,602832.524863,-193898.491506,0,Inf,170.5
47077,682229.778866,-179971.239966,0,Inf,181.1818182
47079,684341.991998,-103658.557482,0,Inf,182.0833333
47081,763304.822226,-155248.809635,86,Inf,186.1
47083,735525.824142,-103659.348908,11,Inf,176
47085,735158.151314,-131537.959177,2,Inf,168
47087,917175.368305,-77556.748028,56,Inf,185.2
47089,1118549.760268,-89028.634551,97,Inf,188
47091,1252129.709424,-23963.363557,25,Inf,222.5
47093,1074868.093094,-99380.556706,156,Inf,187.5
47095,578647.267182,-107911.78932,0,Inf,169.6666667
47097,571534.281705,-174437.502683,0,Inf,165.2222222
47099,775286.879207,-220698.685399,22,Inf,188.75
47101,763320.022253,-187254.205089,10,Inf,174.6
47103,848547.054542,-221409.384483,15,Inf,179.0833333
47105,1043680.354101,-132023.715609,20,Inf,185.8
47107,1022537.312258,-171520.807292,11,Inf,193
47109,670866.435836,-233938.564826,0,Inf,177.4545455
47111,885229.137963,-61479.593159,28,Inf,177.25
47113,641119.572098,-186527.237474,0,Inf,175.9090909
47115,934641.037761,-213927.924353,506,Inf,173.8181818
47117,828578.33499,-185730.257979,20,Inf,185.4285714
47119,798838.169259,-172951.736195,47,Inf,186.2307692
47121,1003889.881869,-165401.69711,4,Inf,194.3333333
47123,1054916.362904,-165150.973763,12,Inf,190.4615385
47125,764296.603905,-77602.522054,65,4,182.9090909
47127,867465.045229,-202630.007448,12,Inf,190.6666667
47129,1009375.505862,-92954.677129,0,Inf,198.6
47131,607665.595631,-105914.828563,0,Inf,176.0909091
47133,951253.234612,-77493.368607,337,Inf,191.25
47135,729733.816705,-177607.523716,57,Inf,186.5
47137,965297.05551,-50457.179939,90,Inf,186
47139,1034390.469198,-204007.505624,6,Inf,190.5
47141,934863.478783,-100553.790832,384,Inf,190.375
47143,992915.795415,-154531.456079,9,Inf,195.8333333
47145,1024061.060672,-123264.377158,45,Inf,192.1428571
47147,808872.549148,-69657.195902,170,Inf,185.7777778
47149,856070.453972,-142027.134953,119,Inf,190.2727273
47151,1018655.293909,-58292.227728,5,Inf,209.6
47153,950453.49823,-183768.784569,21,Inf,191
47155,1114211.001064,-118437.592567,41,Inf,205.3636364
47157,551803.441872,-241524.68474,0,Inf,160.8666667
47159,893232.260997,-92077.842315,84,Inf,189.1428571
47161,723403.760324,-80637.174336,11,Inf,177.6666667
47163,1210843.930402,-22691.877084,161,4,209.375
47165,845945.589163,-72630.389736,32,Inf,182.9090909
47167,561583.001607,-205750.868758,0,Inf,170.8888889
47169,873778.379564,-78619.159687,12,Inf,182.3333333
47171,1206185.969479,-68908.307534,9,Inf,203.6666667
47173,1079728.67552,-66017.639658,46,Inf,206
47175,944052.774495,-150182.501265,593,4,189.8
47177,916705.822971,-155137.89931,350,Inf,180
47179,1197525.005234,-49863.575542,39,Inf,198.6666667
47181,739603.518237,-221771.140429,26,Inf,191.4666667
47183,647288.446743,-109793.269742,0,Inf,180.5454545
47185,940023.945101,-124473.012973,711,Inf,181
47187,812279.157792,-140972.582115,27,Inf,184.2727273
47189,863626.001985,-106712.714275,91,Inf,188.1
48001,32687.095328,-635842.933933,0,Inf,138.25
48003,-621350.444338,-559300.430353,0,Inf,174.1290323
48005,131572.247165,-696807.731976,0,Inf,125.8666667
48007,-99895.99856,-1043068.64929,0,Inf,79.4
48009,-247614.097076,-431229.024763,0,Inf,162.3684211
48011,-484909.281759,-270214.059814,5,Inf,211.2380952
48013,-246884.930792,-957063.967355,1,Inf,110.6363636
48015,-27446.970519,-849169.412817,0,Inf,102.1538462
48017,-625223.812062,-361670.456435,0,Inf,220.8666667
48019,-313762.254078,-860092.488591,47,Inf,139
48021,-126294.63948,-825021.421017,0,Inf,123.5
48023,-296052.479775,-429644.206591,0,Inf,165.0625
48025,-171288.271257,-1010732.92007,0,Inf,94
48027,-140553.28939,-720676.101223,28,Inf,118.7727273
48029,-244311.364265,-894927.932629,187,Inf,109.3478261
48031,-230511.015373,-805162.019901,15,Inf,135.5
48033,-505790.170744,-517630.540351,0,Inf,165.9375
48035,-154729.609261,-625310.423975,1,Inf,144.7894737
48037,145684.162062,-452987.254047,0,Inf,143.1052632
48039,53617.656327,-928472.972847,0,Inf,80
48041,-29005.522063,-764295.464018,0,Inf,115.4615385
48043,-700556.586602,-831714.062972,54,Inf,158.9915254
48045,-474101.174303,-319531.241797,1,Inf,206.2105263
48047,-221121.546083,-1163493.11131,1,Inf,91.11111111
48049,-282753.726873,-635730.245626,0,Inf,154.2380952
48051,-59730.679276,-782390.496272,0,Inf,120.9166667
48053,-206779.599159,-747309.522907,67,Inf,127.4761905
48055,-156353.215977,-852843.168792,83,Inf,123
48057,-63415.218409,-1004367.62219,0,Inf,73.76923077
48059,-315984.945265,-576218.870816,0,Inf,150.0625
48061,-154773.709987,-1263175.43231,0,Inf,48.45
48063,94969.933021,-505807.674708,0,Inf,148
48065,-481852.327973,-221222.640043,0,Inf,215.4705882
48067,154042.86742,-494097.469553,0,Inf,144.85
48069,-569843.579677,-313758.256806,0,Inf,224.5625
48071,134683.809464,-864721.268305,0,Inf,91.46153846
48073,79047.303691,-632867.798991,0,Inf,131.6818182
48075,-383052.113444,-324136.679943,0,Inf,181.5833333
48077,-203179.398323,-413791.554266,0,Inf,160.04
48079,-628762.594855,-413422.532885,0,Inf,204.75
48081,-426397.799285,-617149.104597,0,Inf,169.0625
48083,-325576.760976,-633073.670985,0,Inf,154.0434783
48085,-52835.506804,-482110.636384,0,Inf,131.0625
48087,-386557.412155,-275216.982878,0,Inf,189
48089,-50915.403258,-879402.836742,0,Inf,102.7777778
48091,-220047.974737,-855270.981628,0,Inf,123.2727273
48093,-240722.728205,-617923.123581,0,Inf,154.2777778
48095,-366184.051684,-682358.231361,0,Inf,157.25
48097,-111534.63651,-434327.290672,0,Inf,156.2142857
48099,-170771.726406,-681944.64975,0,Inf,148.35
48101,-391817.665398,-374308.14313,0,Inf,167.125
48103,-616482.424184,-657114.046162,0,Inf,163.6
48105,-516145.69833,-742644.280678,12,Inf,148.462963
48107,-488129.838242,-421273.381115,0,Inf,189.5263158
48109,-805482.186501,-640540.192863,248,Inf,180.4324324
48111,-587147.814515,-116490.531214,0,Inf,232.6
48113,-72522.623777,-529220.181476,0,Inf,121.8125
48115,-553793.732151,-514874.159439,0,Inf,188
48117,-597659.060878,-262980.381727,0,Inf,226.25
48119,29838.949101,-459751.194507,0,Inf,116.25
48121,-103464.347843,-480142.232671,0,Inf,140.2272727
48123,-132238.259236,-938241.333767,0,Inf,111.4117647
48125,-440164.630711,-423611.936452,0,Inf,183.5555556
48127,-368865.332587,-1004779.04317,0,Inf,107.48
48129,-435762.606063,-272833.809935,0,Inf,198.0625
48131,-248524.585947,-1090657.2923,0,Inf,90.96666667
48133,-266407.649667,-574634.345524,0,Inf,150.5
48135,-615831.260802,-608378.957997,0,Inf,155.8823529
48137,-414832.226907,-830008.476156,85,Inf,137.15
48139,-74153.230427,-575218.598375,0,Inf,135.1764706
48141,-963009.668694,-589053.715538,20,Inf,171.0588235
48143,-208682.582744,-585861.406508,0,Inf,146.7083333
48145,-88876.541177,-697724.186796,0,Inf,124.7142857
48147,-9538.043242,-436973.340551,0,Inf,127.45
48149,-89148.269355,-850314.746861,0,Inf,116.7894737
48151,-409984.585107,-522684.416856,0,Inf,162.1875
48153,-485553.194524,-370176.455275,0,Inf,192.6315789
48155,-346765.996376,-387603.49319,0,Inf,162.6666667
48157,21887.736565,-889523.154325,0,Inf,80.27777778
48159,72324.875758,-482214.977009,0,Inf,145.5
48161,-13805.254136,-648028.773982,0,Inf,140
48163,-303611.44675,-957923.243674,0,Inf,118.2
48165,-617733.791962,-510814.614106,0,Inf,192.5714286
48167,100669.995571,-906231.112523,0,Inf,73.44444444
48169,-490684.90386,-469744.991066,0,Inf,175.75
48171,-282880.61928,-797675.168941,10,Inf,143.0416667
48173,-519733.349617,-614435.6979,0,Inf,173.0555556
48175,-139821.350191,-985128.756999,0,Inf,98.72222222
48177,-144799.701545,-896070.153422,0,Inf,115.6315789
48179,-433195.76241,-224144.925018,0,Inf,201.1
48181,-62342.358898,-434284.575538,0,Inf,144.0555556
48183,110198.576018,-560523.373295,0,Inf,134.1666667
48185,998.739733,-777154.913762,0,Inf,116.125
48187,-188457.914457,-881005.893481,0,Inf,123.6
48189,-533455.791391,-367572.772664,0,Inf,199.6666667
48191,-426159.719189,-321973.203751,0,Inf,187.6470588
48193,-199234.389368,-645674.510492,0,Inf,151.625
48195,-476370.922209,-123542.628674,0,Inf,222.9375
48197,-341540.12752,-353497.961571,2,Inf,167.1428571
48199,154116.888808,-798881.427781,0,Inf,118.6111111
48201,58451.63057,-853046.477965,0,Inf,89.57142857
48203,151983.511596,-552912.313777,0,Inf,136.5294118
48205,-590662.902971,-165357.930487,0,Inf,230.7
48207,-345564.996461,-476807.575076,0,Inf,169.6315789
48209,-195655.012409,-828920.867421,67,Inf,121.3076923
48211,-382199.646113,-177627.022365,0,Inf,205.4545455
48213,14459.414087,-591303.334744,0,Inf,134.7222222
48215,-219178.357186,-1232886.31015,0,Inf,64.86206897
48217,-106855.758875,-615448.842041,0,Inf,141.5263158
48219,-584117.413423,-416124.089327,0,Inf,199
48221,-171126.745694,-566348.361271,0,Inf,140
48223,40298.663649,-486581.526133,0,Inf,138.6
48225,53813.984587,-691539.6636,0,Inf,134.6521739
48227,-508951.218613,-566308.147876,1,Inf,164.9444444
48229,-887318.520359,-632079.25784,4,Inf,197.0555556
48231,-7338.486683,-490641.67979,0,Inf,134.5263158
48233,-479136.700787,-172442.205621,0,Inf,210.5
48235,-472407.001979,-680105.375693,0,Inf,151.25
48237,-201085.519773,-474996.18457,1,Inf,154.375
48239,-56259.302848,-953311.082591,0,Inf,91.88235294
48241,188727.870791,-752688.468693,0,Inf,116.1428571
48243,-776756.554872,-724612.467805,15,Inf,186.9111111
48245,178321.330648,-849010.006253,0,Inf,91.78947368
48247,-269120.728807,-1159549.91388,0,Inf,84.04
48249,-207135.889987,-1086441.37642,0,Inf,86.21052632
48251,-127553.884394,-571604.328455,0,Inf,135.6875
48253,-361252.458577,-525277.084704,0,Inf,154.5
48255,-181603.011739,-956925.515138,0,Inf,112.4
48257,-27271.00519,-547964.650103,0,Inf,137.7894737
48259,-261463.286815,-839762.919649,112,Inf,138.25
48261,-170464.967637,-1175357.46518,0,Inf,78.51515152
48263,-442488.397111,-472062.595384,0,Inf,178.625
