"","GC","lat","long","Date","User","countylist2"
"5820","GC1N7KG",36.95012,-86.4675,"2010-04-17","Danbg","kentucky,warren"
"5821","GC1N7KG",36.95012,-86.4675,"2010-04-16","dsms99","kentucky,warren"
"5822","GC1N7KG",36.95012,-86.4675,"2010-03-06","Danbg","kentucky,warren"
"5823","GC1N7KG",36.95012,-86.4675,"2010-02-20","Danbg","kentucky,warren"
"5824","GC1N7KG",36.95012,-86.4675,"2010-02-06","Sapper489","kentucky,warren"
"5825","GC1N7KG",36.95012,-86.4675,"2009-05-24","junglehair","kentucky,warren"
"5826","GC1N7KG",36.95012,-86.4675,"2009-05-24","BarbershopDru","kentucky,warren"
"5827","GC1N7KG",36.95012,-86.4675,"2009-05-24","Danbg","kentucky,warren"
"5828","GC1N7KG",36.95012,-86.4675,"2009-05-22","Li'l AL","kentucky,warren"
"5829","GC1N7KG",36.95012,-86.4675,"2009-05-22","SherpaRon","kentucky,warren"
"5830","GC1N7KG",36.95012,-86.4675,"2009-05-20","OpusTerra","kentucky,warren"
"5831","GC1N7KG",36.95012,-86.4675,"2009-04-26","JEEPSTAFF","kentucky,warren"
"5832","GC1N7KG",36.95012,-86.4675,"2009-04-26","AirRaidFan","kentucky,warren"
"5833","GC1N7KG",36.95012,-86.4675,"2009-04-26","Mooseky","kentucky,warren"
"5834","GC1N7KG",36.95012,-86.4675,"2009-04-26","Show Me the Cache","kentucky,warren"
"5835","GC1N7KG",36.95012,-86.4675,"2009-04-26","Airmapper","kentucky,warren"
"5836","GC1N7KG",36.95012,-86.4675,"2009-04-19","HistDrew","kentucky,warren"
"5837","GC1N7KG",36.95012,-86.4675,"2009-04-04","Dr. Who and K-9","kentucky,warren"
"5838","GC1N7KG",36.95012,-86.4675,"2009-03-28","neverfind","kentucky,warren"
"5839","GC1N7KG",36.95012,-86.4675,"2009-03-27","6Lindseys","kentucky,warren"
"5840","GC1N7KG",36.95012,-86.4675,"2009-03-08","adventuretrekker","kentucky,warren"
"5841","GC1N7KG",36.95012,-86.4675,"2009-03-08","G.O. Seeker","kentucky,warren"
"5842","GC1N7KG",36.95012,-86.4675,"2009-03-02","Bluegrass Reviewer","kentucky,warren"
"5843","GCGY2V",41.84262,-78.94593,"2014-08-08","tedw","pennsylvania,warren"
"5844","GCGY2V",41.84262,-78.94593,"2014-08-04","a2arnold","pennsylvania,warren"
"5845","GCGY2V",41.84262,-78.94593,"2014-08-04","tedw","pennsylvania,warren"
"5846","GCGY2V",41.84262,-78.94593,"2014-07-31","OReviewer","pennsylvania,warren"
"5847","GCGY2V",41.84262,-78.94593,"2014-06-17","OReviewer","pennsylvania,warren"
"5848","GCGY2V",41.84262,-78.94593,"2014-06-15","rainbowtree","pennsylvania,warren"
"5849","GCGY2V",41.84262,-78.94593,"2014-04-30","ZombieHunters16365","pennsylvania,warren"
"5850","GCGY2V",41.84262,-78.94593,"2013-11-03","RN escape","pennsylvania,warren"
"5851","GCGY2V",41.84262,-78.94593,"2013-08-11","happyinVA","pennsylvania,warren"
"5852","GCGY2V",41.84262,-78.94593,"2013-08-08","tedw","pennsylvania,warren"
"5853","GCGY2V",41.84262,-78.94593,"2013-07-11","a2arnold","pennsylvania,warren"
"5854","GCGY2V",41.84262,-78.94593,"2013-07-11","a2arnold","pennsylvania,warren"
"5855","GCGY2V",41.84262,-78.94593,"2013-07-10","a2arnold","pennsylvania,warren"
"5856","GCGY2V",41.84262,-78.94593,"2012-11-12","trowel32","pennsylvania,warren"
"5857","GCGY2V",41.84262,-78.94593,"2012-10-16","Stoneman and Company","pennsylvania,warren"
"5858","GCGY2V",41.84262,-78.94593,"2012-09-03","ZombieHunters16365","pennsylvania,warren"
"5859","GCGY2V",41.84262,-78.94593,"2012-03-10","haloedversionls","pennsylvania,warren"
"5860","GCGY2V",41.84262,-78.94593,"2011-11-30","tucci's team","pennsylvania,warren"
"5861","GCGY2V",41.84262,-78.94593,"2011-11-30","tucci's team","pennsylvania,warren"
"5862","GCGY2V",41.84262,-78.94593,"2011-09-03","PurpleHawks","pennsylvania,warren"
"5863","GCGY2V",41.84262,-78.94593,"2011-08-26","WHAP","pennsylvania,warren"
"5864","GCGY2V",41.84262,-78.94593,"2011-07-03","coolhipwithit","pennsylvania,warren"
"5865","GCGY2V",41.84262,-78.94593,"2011-07-03","trowel32","pennsylvania,warren"
"5866","GCGY2V",41.84262,-78.94593,"2011-07-03","HowerPower","pennsylvania,warren"
"5867","GCGY2V",41.84262,-78.94593,"2011-07-03","raritan","pennsylvania,warren"
"5868","GCGY2V",41.84262,-78.94593,"2011-07-03","hallycat","pennsylvania,warren"
"5869","GCGY2V",41.84262,-78.94593,"2011-07-03","briansnat","pennsylvania,warren"
"5870","GCGY2V",41.84262,-78.94593,"2011-07-03","cerberus1","pennsylvania,warren"
"5871","GCGY2V",41.84262,-78.94593,"2011-07-02","Jockster","pennsylvania,warren"
"5872","GCGY2V",41.84262,-78.94593,"2011-07-02","scoof","pennsylvania,warren"
"5873","GCGY2V",41.84262,-78.94593,"2011-07-02","carels","pennsylvania,warren"
"5874","GCGY2V",41.84262,-78.94593,"2011-07-01","r.e.s.t.seekers","pennsylvania,warren"
"5875","GCGY2V",41.84262,-78.94593,"2011-07-01","ted28285","pennsylvania,warren"
"5876","GCGY2V",41.84262,-78.94593,"2011-07-01","haloedversionls","pennsylvania,warren"
"5877","GCGY2V",41.84262,-78.94593,"2011-06-30","haloedversionls","pennsylvania,warren"
"5878","GCGY2V",41.84262,-78.94593,"2011-06-03","(mle)","pennsylvania,warren"
"5879","GCGY2V",41.84262,-78.94593,"2011-05-29","haloedversionls","pennsylvania,warren"
"5880","GCGY2V",41.84262,-78.94593,"2010-11-30","PurpleHawks","pennsylvania,warren"
"5881","GCGY2V",41.84262,-78.94593,"2010-11-30","tucci's team","pennsylvania,warren"
"5882","GCGY2V",41.84262,-78.94593,"2009-08-22","Frank22","pennsylvania,warren"
"5883","GCGY2V",41.84262,-78.94593,"2008-06-29","DFensters","pennsylvania,warren"
"5884","GCGY2V",41.84262,-78.94593,"2008-06-01","MountainBikerGal","pennsylvania,warren"
"5885","GCGY2V",41.84262,-78.94593,"2008-05-27","Stoneman and Company","pennsylvania,warren"
"5886","GCGY2V",41.84262,-78.94593,"2008-05-25","MountainBikerGal","pennsylvania,warren"
"5887","GCGY2V",41.84262,-78.94593,"2008-05-04","Pirate & Crafty","pennsylvania,warren"
"5888","GCGY2V",41.84262,-78.94593,"2007-08-06","DFensters","pennsylvania,warren"
"5889","GCGY2V",41.84262,-78.94593,"2007-07-23","Stoneman and Company","pennsylvania,warren"
"5890","GCGY2V",41.84262,-78.94593,"2007-07-23","Frank22","pennsylvania,warren"
"5891","GCGY2V",41.84262,-78.94593,"2007-07-21","Frank22","pennsylvania,warren"
"5892","GCGY2V",41.84262,-78.94593,"2006-11-01","trowel32","pennsylvania,warren"
"5893","GCGY2V",41.84262,-78.94593,"2006-10-18","trowel32","pennsylvania,warren"
"5894","GCGY2V",41.84262,-78.94593,"2006-07-02","Keystone","pennsylvania,warren"
"5895","GCGY2V",41.84262,-78.94593,"2006-06-10","miatabug","pennsylvania,warren"
"5896","GCGY2V",41.84262,-78.94593,"2005-07-04","scrappy_scavenger","pennsylvania,warren"
"5897","GCGY2V",41.84262,-78.94593,"2005-07-04","scrappy_scavenger","pennsylvania,warren"
"5898","GCGY2V",41.84262,-78.94593,"2005-07-02","Trevelyan's R&R","pennsylvania,warren"
"5899","GCGY2V",41.84262,-78.94593,"2005-07-02","Trevelyan's R&R","pennsylvania,warren"
"5900","GCGY2V",41.84262,-78.94593,"2005-07-02","Trevelyan's R&R","pennsylvania,warren"
"5901","GCGY2V",41.84262,-78.94593,"2005-05-26","team kweb cakes","pennsylvania,warren"
"5902","GCGY2V",41.84262,-78.94593,"2004-11-07","scrappy_scavenger","pennsylvania,warren"
"5903","GCGY2V",41.84262,-78.94593,"2004-10-31","Pirate & Crafty","pennsylvania,warren"
"5904","GCGY2V",41.84262,-78.94593,"2004-08-14","The Inkwell","pennsylvania,warren"
"5905","GCGY2V",41.84262,-78.94593,"2004-08-08","JackA_Gang","pennsylvania,warren"
"5906","GCGY2V",41.84262,-78.94593,"2004-08-08","JackA_Gang","pennsylvania,warren"
"5907","GCGY2V",41.84262,-78.94593,"2004-08-08","JackA_Gang","pennsylvania,warren"
"5908","GCGY2V",41.84262,-78.94593,"2004-08-08","JackA_Gang","pennsylvania,warren"
"5909","GCGY2V",41.84262,-78.94593,"2004-06-24","Grandpa and Grandma","pennsylvania,warren"
"5910","GCGY2V",41.84262,-78.94593,"2004-05-19","CCCooperAgency","pennsylvania,warren"
"5911","GCGY2V",41.84262,-78.94593,"2004-02-14","DeskJocky","pennsylvania,warren"
"5912","GCGY2V",41.84262,-78.94593,"2003-10-25","Olf D'Coors","pennsylvania,warren"
"5913","GCGY2V",41.84262,-78.94593,"2003-10-12","Tprints","pennsylvania,warren"
"5914","GCGY2V",41.84262,-78.94593,"2003-10-11","kcepenn","pennsylvania,warren"
"5915","GCGY2V",41.84262,-78.94593,"2003-09-22","Stoneman and Company","pennsylvania,warren"
"5916","GCGY2V",41.84262,-78.94593,"2003-09-21","Dave w/o id","pennsylvania,warren"
"5917","GCX39W",43.83883,-74.0698,"2019-11-02","nda24098fvlksjh","new york,essex"
"5918","GCX39W",43.83883,-74.0698,"2017-08-26","cdparker1","new york,essex"
"5919","GCX39W",43.83883,-74.0698,"2012-07-23","chubbybuffalo","new york,essex"
"5920","GCX39W",43.83883,-74.0698,"2011-06-03","Fink007","new york,essex"
"5921","GCX39W",43.83883,-74.0698,"2011-06-03","mrblh","new york,essex"
"5922","GCX39W",43.83883,-74.0698,"2010-09-25","nda24098fvlksjh","new york,essex"
"5923","GCX39W",43.83883,-74.0698,"2010-07-18","Rusty O Junk","new york,essex"
"5924","GCX39W",43.83883,-74.0698,"2010-07-18","NY Kid","new york,essex"
"5925","GCX39W",43.83883,-74.0698,"2010-07-18","Sunrunner","new york,essex"
"5926","GCX39W",43.83883,-74.0698,"2010-07-18","tenebrus","new york,essex"
"5927","GCX39W",43.83883,-74.0698,"2008-08-07","mrblh","new york,essex"
"5928","GCX39W",43.83883,-74.0698,"2007-08-10","dream chaser","new york,essex"
"5929","GCX39W",43.83883,-74.0698,"2006-08-15","Walkin' Ed","new york,essex"
"5930","GCX39W",43.83883,-74.0698,"2006-08-09","nda24098fvlksjh","new york,essex"
"5931","GCX39W",43.83883,-74.0698,"2006-07-16","GeoLobo","new york,essex"
"5932","GCX39W",43.83883,-74.0698,"2006-07-15","New York Admin","new york,essex"
"5933","GC186Y1",35.8875,-82.27523,"2018-08-25","Boudha","north carolina,yancey"
"5934","GC186Y1",35.8875,-82.27523,"2017-07-04","confed1953","north carolina,yancey"
"5935","GC186Y1",35.8875,-82.27523,"2016-07-22","Collink1","north carolina,yancey"
"5936","GC186Y1",35.8875,-82.27523,"2016-07-22","Collink1","north carolina,yancey"
"5937","GC186Y1",35.8875,-82.27523,"2016-07-22","Collink1","north carolina,yancey"
"5938","GC186Y1",35.8875,-82.27523,"2016-06-24","Firefrog69","north carolina,yancey"
"5939","GC186Y1",35.8875,-82.27523,"2016-06-22","Ken220","north carolina,yancey"
"5940","GC186Y1",35.8875,-82.27523,"2016-06-22","WallynSC","north carolina,yancey"
"5941","GC186Y1",35.8875,-82.27523,"2015-12-17","NeverSeenGene","north carolina,yancey"
"5942","GC186Y1",35.8875,-82.27523,"2014-08-08","leaf eater","north carolina,yancey"
"5943","GC186Y1",35.8875,-82.27523,"2014-08-07","Dear Dora","north carolina,yancey"
"5944","GC186Y1",35.8875,-82.27523,"2014-07-06","Sarah Jane Smith","north carolina,yancey"
"5945","GC186Y1",35.8875,-82.27523,"2014-03-22","FLtravelers","north carolina,yancey"
"5946","GC186Y1",35.8875,-82.27523,"2013-09-28","mtmitchellbound","north carolina,yancey"
"5947","GC186Y1",35.8875,-82.27523,"2013-07-25","jollymon9999","north carolina,yancey"
"5948","GC186Y1",35.8875,-82.27523,"2013-03-17","ButtlesCaching","north carolina,yancey"
"5949","GC186Y1",35.8875,-82.27523,"2012-08-26","sabresfan13","north carolina,yancey"
"5950","GC186Y1",35.8875,-82.27523,"2011-12-31","Mac_Guy","north carolina,yancey"
"5951","GC186Y1",35.8875,-82.27523,"2011-03-05","Fox Neumann and team","north carolina,yancey"
"5952","GC186Y1",35.8875,-82.27523,"2011-03-05","Streetdoc","north carolina,yancey"
"5953","GC186Y1",35.8875,-82.27523,"2011-03-05","Streetdoc","north carolina,yancey"
"5954","GC186Y1",35.8875,-82.27523,"2011-03-01","Fox Neumann and team","north carolina,yancey"
"5955","GC186Y1",35.8875,-82.27523,"2010-07-04","jollymon9999","north carolina,yancey"
"5956","GC186Y1",35.8875,-82.27523,"2009-09-19","dream chaser","north carolina,yancey"
"5957","GC186Y1",35.8875,-82.27523,"2009-09-11","Papafuz & Mama","north carolina,yancey"
"5958","GC186Y1",35.8875,-82.27523,"2009-06-30","utrocklover","north carolina,yancey"
"5959","GC186Y1",35.8875,-82.27523,"2009-05-20","2Hillbillies","north carolina,yancey"
"5960","GC186Y1",35.8875,-82.27523,"2009-04-04","CrotalusRex and Mimichan","north carolina,yancey"
"5961","GC186Y1",35.8875,-82.27523,"2009-04-04","CrotalusRex and Mimichan","north carolina,yancey"
"5962","GC186Y1",35.8875,-82.27523,"2009-03-09","Dare2Geocache","north carolina,yancey"
"5963","GC186Y1",35.8875,-82.27523,"2009-03-09","TwoBlackCats","north carolina,yancey"
"5964","GC186Y1",35.8875,-82.27523,"2008-08-19","Ploughboy","north carolina,yancey"
"5965","GC186Y1",35.8875,-82.27523,"2008-06-29","Streetdoc","north carolina,yancey"
"5966","GC186Y1",35.8875,-82.27523,"2008-04-06","Night-Hawk","north carolina,yancey"
"5967","GC186Y1",35.8875,-82.27523,"2008-01-27","Konnarock Kid & Marge","north carolina,yancey"
"5968","GC186Y1",35.8875,-82.27523,"2008-01-22","Mountain Cacher","north carolina,yancey"
"5969","GC186Y1",35.8875,-82.27523,"2008-01-05","DMflyer","north carolina,yancey"
"5970","GC186Y1",35.8875,-82.27523,"2007-12-30","NCreviewer","north carolina,yancey"
"5971","GC186Y1",35.8875,-82.27523,"2007-12-29","Streetdoc","north carolina,yancey"
"5972","GC3W6R7",42.70953,-74.39182,"2019-10-12","hikecycletri","new york,schoharie"
"5973","GC3W6R7",42.70953,-74.39182,"2019-10-09","LCSM","new york,schoharie"
"5974","GC3W6R7",42.70953,-74.39182,"2019-10-04","PurpleHawks","new york,schoharie"
"5975","GC3W6R7",42.70953,-74.39182,"2019-09-01","MatthewCat","new york,schoharie"
"5976","GC3W6R7",42.70953,-74.39182,"2019-07-21","redbullfinch","new york,schoharie"
"5977","GC3W6R7",42.70953,-74.39182,"2017-07-22","TeamKruznn","new york,schoharie"
"5978","GC3W6R7",42.70953,-74.39182,"2017-06-13","OxSling","new york,schoharie"
"5979","GC3W6R7",42.70953,-74.39182,"2016-10-01","Harley822","new york,schoharie"
"5980","GC3W6R7",42.70953,-74.39182,"2016-08-06","Tundra Wolf","new york,schoharie"
"5981","GC3W6R7",42.70953,-74.39182,"2015-09-19","EarthSciSD","new york,schoharie"
"5982","GC3W6R7",42.70953,-74.39182,"2015-09-19","EarthSciSD","new york,schoharie"
"5983","GC3W6R7",42.70953,-74.39182,"2014-08-19","monet37","new york,schoharie"
"5984","GC3W6R7",42.70953,-74.39182,"2013-04-18","paulinka65","new york,schoharie"
"5985","GC3W6R7",42.70953,-74.39182,"2012-09-12","rainbowtree","new york,schoharie"
"5986","GC3W6R7",42.70953,-74.39182,"2012-09-09","tenebrus","new york,schoharie"
"5987","GC3W6R7",42.70953,-74.39182,"2012-09-08","geoawareCA","new york,schoharie"
"5988","GC2R6AR",39.29465,-83.37222,"2018-05-25","Pink Action","ohio,ross"
"5989","GC2R6AR",39.29465,-83.37222,"2017-12-04","webdogbert","ohio,ross"
"5990","GC2R6AR",39.29465,-83.37222,"2017-11-25","CC Land Pirates","ohio,ross"
"5991","GC2R6AR",39.29465,-83.37222,"2017-04-15","MTMAN2","ohio,ross"
"5992","GC2R6AR",39.29465,-83.37222,"2016-08-07","Sequoia","ohio,ross"
"5993","GC2R6AR",39.29465,-83.37222,"2016-08-06","kim--possible","ohio,ross"
"5994","GC2R6AR",39.29465,-83.37222,"2016-07-20","petroypa70","ohio,ross"
"5995","GC2R6AR",39.29465,-83.37222,"2016-05-15","superjosh92","ohio,ross"
"5996","GC2R6AR",39.29465,-83.37222,"2016-04-12","jax-man","ohio,ross"
"5997","GC2R6AR",39.29465,-83.37222,"2016-02-27","blandestk","ohio,ross"
"5998","GC2R6AR",39.29465,-83.37222,"2016-02-27","KBLAST","ohio,ross"
"5999","GC2R6AR",39.29465,-83.37222,"2015-10-15","aogagent1","ohio,ross"
"6000","GC2R6AR",39.29465,-83.37222,"2015-09-12","Buckeye1020","ohio,ross"
"6001","GC2R6AR",39.29465,-83.37222,"2015-05-02","DLiming","ohio,ross"
"6002","GC2R6AR",39.29465,-83.37222,"2014-10-05","SpeedCity","ohio,ross"
"6003","GC2R6AR",39.29465,-83.37222,"2014-09-04","OHSilky","ohio,ross"
"6004","GC2R6AR",39.29465,-83.37222,"2014-09-04","Matkat*","ohio,ross"
