"","year","county1","county2","num.shared","incidence","date","inf.counties"
"4506","2014-01-01","Rockcastle","Meade",1,0,2014-01-01,486
"4507","2014-01-01","Rockcastle","Washington",1,0,2014-01-01,486
"4508","2014-01-01","Rockcastle","Haliburton County",1,0,2014-01-01,486
"4509","2014-01-01","Rockcastle","Fairfield",1,0,2014-01-01,486
"4510","2014-01-01","Rockcastle","Wise",1,0,2014-01-01,486
"4511","2014-01-01","Rockcastle","Kings County",1,0,2014-01-01,486
"4512","2014-01-01","Rockcastle","Nipissing District (Part 1 Of)",1,0,2014-01-01,486
"4513","2014-01-01","Rockcastle","Halton Regional Municipality",1,0,2014-01-01,486
"4514","2014-01-01","Rockcastle","Oxford",1,0,2014-01-01,486
"4515","2014-01-01","Rockcastle","Saint John County",1,0,2014-01-01,486
"4516","2014-01-01","Rockcastle","Roanoke",1,0,2014-01-01,486
"4517","2014-01-01","Rockcastle","Crawford",1,0,2014-01-01,486
"4518","2014-01-01","Rockcastle","Monroe",1,0,2014-01-01,486
"4519","2014-01-01","Rockcastle","Montgomery",1,0,2014-01-01,486
"4520","2014-01-01","Rockcastle","Smyth",1,0,2014-01-01,486
"4521","2014-01-01","Rockcastle","Luzerne",1,0,2014-01-01,486
"4522","2014-01-01","Rockcastle","Centre",1,0,2014-01-01,486
"4523","2014-01-01","Rockcastle","Putnam",1,0,2014-01-01,486
"4524","2014-01-01","Rockcastle","Giles",1,0,2014-01-01,486
"4525","2014-01-01","Rockcastle","Hartford",1,0,2014-01-01,486
"4526","2014-01-01","Rockcastle","Hamilton",1,0,2014-01-01,486
"4527","2014-01-01","Rockcastle","Morris",1,0,2014-01-01,486
"4528","2014-01-01","Rockcastle","Orange",1,0,2014-01-01,486
"4529","2014-01-01","Rockcastle","Blair",1,0,2014-01-01,486
"4530","2014-01-01","Rockcastle","Les Collines-De-L'Outaouais",1,0,2014-01-01,486
"4531","2014-01-01","Rockcastle","Greenbrier",1,0,2014-01-01,486
"4532","2014-01-01","Rockcastle","Sullivan",1,0,2014-01-01,486
"4533","2014-01-01","Rockcastle","Hastings County",1,0,2014-01-01,486
"4534","2014-01-01","Rockcastle","Huntingdon",1,0,2014-01-01,486
"4535","2014-01-01","Rockcastle","Hancock",1,0,2014-01-01,486
"4536","2014-01-01","Rockcastle","Clearfield",1,0,2014-01-01,486
"4537","2014-01-01","Rockcastle","Colchester County",1,0,2014-01-01,486
"4538","2014-01-01","Rockcastle","Cuyahoga",1,0,2014-01-01,486
"4539","2014-01-01","Rockcastle","Westmorland County",1,0,2014-01-01,486
"4540","2014-01-01","Rockcastle","Franklin",1,0,2014-01-01,486
"4541","2014-01-01","Rockcastle","Ulster",1,0,2014-01-01,486
"4542","2014-01-01","Rockcastle","Bennington",1,0,2014-01-01,486
"4543","2014-01-01","Rockcastle","Rowan",1,0,2014-01-01,486
"4544","2014-01-01","Lee","Ontonagon",1,0,2014-01-01,486
"4545","2014-01-01","Lee","Keweenaw",1,0,2014-01-01,486
"4546","2014-01-01","Lee","Maury",1,0,2014-01-01,486
"4547","2014-01-01","Lee","York County",1,0,2014-01-01,486
"4548","2014-01-01","Lee","Hardin",1,0,2014-01-01,486
"4549","2014-01-01","Lee","Hocking",1,0,2014-01-01,486
"4550","2014-01-01","Lee","Marion",1,0,2014-01-01,486
"4551","2014-01-01","Lee","Houghton",1,0,2014-01-01,486
"4552","2014-01-01","Lee","La Côte-De-Gaspé",1,0,2014-01-01,486
"4553","2014-01-01","Lee","Phelps",1,0,2014-01-01,486
"4554","2014-01-01","Lee","St. Louis County",1,0,2014-01-01,486
"4555","2014-01-01","Lee","Taney",1,0,2014-01-01,486
"4556","2014-01-01","Lee","Newton",1,0,2014-01-01,486
"4557","2014-01-01","Lee","Pulaski",1,0,2014-01-01,486
"4558","2014-01-01","Lee","Lewis",1,0,2014-01-01,486
"4559","2014-01-01","Lee","Warren",1,0,2014-01-01,486
"4560","2014-01-01","Lee","Edmonson",1,0,2014-01-01,486
"4561","2014-01-01","Lee","Lee",1,0,2014-01-01,486
"4562","2014-01-01","Lee","Rockcastle",1,0,2014-01-01,486
"4563","2014-01-01","Lee","Carter",1,0,2014-01-01,486
"4564","2014-01-01","Lee","Letcher",1,0,2014-01-01,486
"4565","2014-01-01","Lee","Meade",1,0,2014-01-01,486
"4566","2014-01-01","Lee","Washington",1,0,2014-01-01,486
"4567","2014-01-01","Lee","Haliburton County",1,0,2014-01-01,486
"4568","2014-01-01","Lee","Fairfield",1,0,2014-01-01,486
"4569","2014-01-01","Lee","Wise",1,0,2014-01-01,486
"4570","2014-01-01","Lee","Kings County",1,0,2014-01-01,486
"4571","2014-01-01","Lee","Nipissing District (Part 1 Of)",1,0,2014-01-01,486
"4572","2014-01-01","Lee","Halton Regional Municipality",1,0,2014-01-01,486
"4573","2014-01-01","Lee","Oxford",1,0,2014-01-01,486
"4574","2014-01-01","Lee","Saint John County",1,0,2014-01-01,486
"4575","2014-01-01","Lee","Roanoke",1,0,2014-01-01,486
"4576","2014-01-01","Lee","Crawford",1,0,2014-01-01,486
"4577","2014-01-01","Lee","Monroe",1,0,2014-01-01,486
"4578","2014-01-01","Lee","Montgomery",1,0,2014-01-01,486
"4579","2014-01-01","Lee","Smyth",1,0,2014-01-01,486
"4580","2014-01-01","Lee","Luzerne",1,0,2014-01-01,486
"4581","2014-01-01","Lee","Centre",1,0,2014-01-01,486
"4582","2014-01-01","Lee","Putnam",1,0,2014-01-01,486
"4583","2014-01-01","Lee","Giles",1,0,2014-01-01,486
"4584","2014-01-01","Lee","Hartford",1,0,2014-01-01,486
"4585","2014-01-01","Lee","Hamilton",1,0,2014-01-01,486
"4586","2014-01-01","Lee","Morris",1,0,2014-01-01,486
"4587","2014-01-01","Lee","Orange",1,0,2014-01-01,486
"4588","2014-01-01","Lee","Blair",1,0,2014-01-01,486
"4589","2014-01-01","Lee","Les Collines-De-L'Outaouais",1,0,2014-01-01,486
"4590","2014-01-01","Lee","Greenbrier",1,0,2014-01-01,486
"4591","2014-01-01","Lee","Sullivan",1,0,2014-01-01,486
"4592","2014-01-01","Lee","Hastings County",1,0,2014-01-01,486
"4593","2014-01-01","Lee","Huntingdon",1,0,2014-01-01,486
"4594","2014-01-01","Lee","Hancock",1,0,2014-01-01,486
"4595","2014-01-01","Lee","Clearfield",1,0,2014-01-01,486
"4596","2014-01-01","Lee","Colchester County",1,0,2014-01-01,486
"4597","2014-01-01","Lee","Cuyahoga",1,0,2014-01-01,486
"4598","2014-01-01","Lee","Westmorland County",1,0,2014-01-01,486
"4599","2014-01-01","Lee","Franklin",1,0,2014-01-01,486
"4600","2014-01-01","Lee","Ulster",1,0,2014-01-01,486
"4601","2014-01-01","Lee","Bennington",1,0,2014-01-01,486
"4602","2014-01-01","Lee","Rowan",1,0,2014-01-01,486
"4603","2014-01-01","Edmonson","Ontonagon",1,0,2014-01-01,486
"4604","2014-01-01","Edmonson","Keweenaw",1,0,2014-01-01,486
"4605","2014-01-01","Edmonson","Maury",1,0,2014-01-01,486
"4606","2014-01-01","Edmonson","York County",1,0,2014-01-01,486
"4607","2014-01-01","Edmonson","Hardin",1,0,2014-01-01,486
"4608","2014-01-01","Edmonson","Hocking",1,0,2014-01-01,486
"4609","2014-01-01","Edmonson","Marion",1,0,2014-01-01,486
"4610","2014-01-01","Edmonson","Houghton",1,0,2014-01-01,486
"4611","2014-01-01","Edmonson","La Côte-De-Gaspé",1,0,2014-01-01,486
"4612","2014-01-01","Edmonson","Phelps",1,0,2014-01-01,486
"4613","2014-01-01","Edmonson","St. Louis County",1,0,2014-01-01,486
"4614","2014-01-01","Edmonson","Taney",1,0,2014-01-01,486
"4615","2014-01-01","Edmonson","Newton",1,0,2014-01-01,486
"4616","2014-01-01","Edmonson","Pulaski",1,0,2014-01-01,486
"4617","2014-01-01","Edmonson","Lewis",1,0,2014-01-01,486
"4618","2014-01-01","Edmonson","Warren",1,0,2014-01-01,486
"4619","2014-01-01","Edmonson","Edmonson",1,0,2014-01-01,486
"4620","2014-01-01","Edmonson","Lee",1,0,2014-01-01,486
"4621","2014-01-01","Edmonson","Rockcastle",1,0,2014-01-01,486
"4622","2014-01-01","Edmonson","Carter",1,0,2014-01-01,486
"4623","2014-01-01","Edmonson","Letcher",1,0,2014-01-01,486
"4624","2014-01-01","Edmonson","Meade",1,0,2014-01-01,486
"4625","2014-01-01","Edmonson","Washington",1,0,2014-01-01,486
"4626","2014-01-01","Edmonson","Haliburton County",1,0,2014-01-01,486
"4627","2014-01-01","Edmonson","Fairfield",1,0,2014-01-01,486
"4628","2014-01-01","Edmonson","Wise",1,0,2014-01-01,486
"4629","2014-01-01","Edmonson","Kings County",1,0,2014-01-01,486
"4630","2014-01-01","Edmonson","Nipissing District (Part 1 Of)",1,0,2014-01-01,486
"4631","2014-01-01","Edmonson","Halton Regional Municipality",1,0,2014-01-01,486
"4632","2014-01-01","Edmonson","Oxford",1,0,2014-01-01,486
"4633","2014-01-01","Edmonson","Saint John County",1,0,2014-01-01,486
"4634","2014-01-01","Edmonson","Roanoke",1,0,2014-01-01,486
"4635","2014-01-01","Edmonson","Crawford",1,0,2014-01-01,486
"4636","2014-01-01","Edmonson","Monroe",1,0,2014-01-01,486
"4637","2014-01-01","Edmonson","Montgomery",1,0,2014-01-01,486
"4638","2014-01-01","Edmonson","Smyth",1,0,2014-01-01,486
"4639","2014-01-01","Edmonson","Luzerne",1,0,2014-01-01,486
"4640","2014-01-01","Edmonson","Centre",1,0,2014-01-01,486
"4641","2014-01-01","Edmonson","Putnam",1,0,2014-01-01,486
"4642","2014-01-01","Edmonson","Giles",1,0,2014-01-01,486
"4643","2014-01-01","Edmonson","Hartford",1,0,2014-01-01,486
"4644","2014-01-01","Edmonson","Hamilton",1,0,2014-01-01,486
"4645","2014-01-01","Edmonson","Morris",1,0,2014-01-01,486
"4646","2014-01-01","Edmonson","Orange",1,0,2014-01-01,486
"4647","2014-01-01","Edmonson","Blair",1,0,2014-01-01,486
"4648","2014-01-01","Edmonson","Les Collines-De-L'Outaouais",1,0,2014-01-01,486
"4649","2014-01-01","Edmonson","Greenbrier",1,0,2014-01-01,486
"4650","2014-01-01","Edmonson","Sullivan",1,0,2014-01-01,486
"4651","2014-01-01","Edmonson","Hastings County",1,0,2014-01-01,486
"4652","2014-01-01","Edmonson","Huntingdon",1,0,2014-01-01,486
"4653","2014-01-01","Edmonson","Hancock",1,0,2014-01-01,486
"4654","2014-01-01","Edmonson","Clearfield",1,0,2014-01-01,486
"4655","2014-01-01","Edmonson","Colchester County",1,0,2014-01-01,486
"4656","2014-01-01","Edmonson","Cuyahoga",1,0,2014-01-01,486
"4657","2014-01-01","Edmonson","Westmorland County",1,0,2014-01-01,486
"4658","2014-01-01","Edmonson","Franklin",1,0,2014-01-01,486
"4659","2014-01-01","Edmonson","Ulster",1,0,2014-01-01,486
"4660","2014-01-01","Edmonson","Bennington",1,0,2014-01-01,486
"4661","2014-01-01","Edmonson","Rowan",1,0,2014-01-01,486
"4662","2014-01-01","Warren","Ontonagon",1,0,2014-01-01,486
"4663","2014-01-01","Warren","Keweenaw",1,0,2014-01-01,486
"4664","2014-01-01","Warren","Maury",1,0,2014-01-01,486
"4665","2014-01-01","Warren","York County",1,0,2014-01-01,486
"4666","2014-01-01","Warren","Hardin",1,0,2014-01-01,486
"4667","2014-01-01","Warren","Hocking",1,0,2014-01-01,486
"4668","2014-01-01","Warren","Marion",1,0,2014-01-01,486
"4669","2014-01-01","Warren","Houghton",1,0,2014-01-01,486
"4670","2014-01-01","Warren","La Côte-De-Gaspé",1,0,2014-01-01,486
"4671","2014-01-01","Warren","Phelps",1,0,2014-01-01,486
"4672","2014-01-01","Warren","St. Louis County",1,0,2014-01-01,486
"4673","2014-01-01","Warren","Taney",1,0,2014-01-01,486
"4674","2014-01-01","Warren","Newton",1,0,2014-01-01,486
"4675","2014-01-01","Warren","Pulaski",1,0,2014-01-01,486
"4676","2014-01-01","Warren","Lewis",1,0,2014-01-01,486
"4677","2014-01-01","Warren","Warren",1,0,2014-01-01,486
"4678","2014-01-01","Warren","Edmonson",1,0,2014-01-01,486
"4679","2014-01-01","Warren","Lee",1,0,2014-01-01,486
"4680","2014-01-01","Warren","Rockcastle",1,0,2014-01-01,486
"4681","2014-01-01","Warren","Carter",1,0,2014-01-01,486
"4682","2014-01-01","Warren","Letcher",1,0,2014-01-01,486
"4683","2014-01-01","Warren","Meade",1,0,2014-01-01,486
"4684","2014-01-01","Warren","Washington",1,0,2014-01-01,486
"4685","2014-01-01","Warren","Haliburton County",1,0,2014-01-01,486
"4686","2014-01-01","Warren","Fairfield",1,0,2014-01-01,486
"4687","2014-01-01","Warren","Wise",1,0,2014-01-01,486
"4688","2014-01-01","Warren","Kings County",1,0,2014-01-01,486
"4689","2014-01-01","Warren","Nipissing District (Part 1 Of)",1,0,2014-01-01,486
"4690","2014-01-01","Warren","Halton Regional Municipality",1,0,2014-01-01,486
"4691","2014-01-01","Warren","Oxford",1,0,2014-01-01,486
"4692","2014-01-01","Warren","Saint John County",1,0,2014-01-01,486
"4693","2014-01-01","Warren","Roanoke",1,0,2014-01-01,486
"4694","2014-01-01","Warren","Crawford",1,0,2014-01-01,486
"4695","2014-01-01","Warren","Monroe",1,0,2014-01-01,486
"4696","2014-01-01","Warren","Montgomery",1,0,2014-01-01,486
"4697","2014-01-01","Warren","Smyth",1,0,2014-01-01,486
"4698","2014-01-01","Warren","Luzerne",1,0,2014-01-01,486
"4699","2014-01-01","Warren","Centre",1,0,2014-01-01,486
"4700","2014-01-01","Warren","Putnam",1,0,2014-01-01,486
"4701","2014-01-01","Warren","Giles",1,0,2014-01-01,486
"4702","2014-01-01","Warren","Hartford",1,0,2014-01-01,486
"4703","2014-01-01","Warren","Hamilton",1,0,2014-01-01,486
"4704","2014-01-01","Warren","Morris",1,0,2014-01-01,486
"4705","2014-01-01","Warren","Orange",1,0,2014-01-01,486
"4706","2014-01-01","Warren","Blair",1,0,2014-01-01,486
"4707","2014-01-01","Warren","Les Collines-De-L'Outaouais",1,0,2014-01-01,486
"4708","2014-01-01","Warren","Greenbrier",1,0,2014-01-01,486
"4709","2014-01-01","Warren","Sullivan",1,0,2014-01-01,486
"4710","2014-01-01","Warren","Hastings County",1,0,2014-01-01,486
"4711","2014-01-01","Warren","Huntingdon",1,0,2014-01-01,486
"4712","2014-01-01","Warren","Hancock",1,0,2014-01-01,486
"4713","2014-01-01","Warren","Clearfield",1,0,2014-01-01,486
"4714","2014-01-01","Warren","Colchester County",1,0,2014-01-01,486
"4715","2014-01-01","Warren","Cuyahoga",1,0,2014-01-01,486
"4716","2014-01-01","Warren","Westmorland County",1,0,2014-01-01,486
"4717","2014-01-01","Warren","Franklin",1,0,2014-01-01,486
"4718","2014-01-01","Warren","Ulster",1,0,2014-01-01,486
"4719","2014-01-01","Warren","Bennington",1,0,2014-01-01,486
"4720","2014-01-01","Warren","Rowan",1,0,2014-01-01,486
"4721","2014-01-01","Lewis","Ontonagon",1,0,2014-01-01,486
"4722","2014-01-01","Lewis","Keweenaw",1,0,2014-01-01,486
"4723","2014-01-01","Lewis","Maury",1,0,2014-01-01,486
"4724","2014-01-01","Lewis","York County",1,0,2014-01-01,486
"4725","2014-01-01","Lewis","Hardin",1,0,2014-01-01,486
"4726","2014-01-01","Lewis","Hocking",1,0,2014-01-01,486
"4727","2014-01-01","Lewis","Marion",1,0,2014-01-01,486
"4728","2014-01-01","Lewis","Houghton",1,0,2014-01-01,486
"4729","2014-01-01","Lewis","La Côte-De-Gaspé",1,0,2014-01-01,486
"4730","2014-01-01","Lewis","Phelps",1,0,2014-01-01,486
"4731","2014-01-01","Lewis","St. Louis County",1,0,2014-01-01,486
"4732","2014-01-01","Lewis","Taney",1,0,2014-01-01,486
"4733","2014-01-01","Lewis","Newton",1,0,2014-01-01,486
"4734","2014-01-01","Lewis","Pulaski",1,0,2014-01-01,486
"4735","2014-01-01","Lewis","Lewis",1,0,2014-01-01,486
"4736","2014-01-01","Lewis","Warren",1,0,2014-01-01,486
"4737","2014-01-01","Lewis","Edmonson",1,0,2014-01-01,486
"4738","2014-01-01","Lewis","Lee",1,0,2014-01-01,486
"4739","2014-01-01","Lewis","Rockcastle",1,0,2014-01-01,486
"4740","2014-01-01","Lewis","Carter",1,0,2014-01-01,486
"4741","2014-01-01","Lewis","Letcher",1,0,2014-01-01,486
"4742","2014-01-01","Lewis","Meade",1,0,2014-01-01,486
"4743","2014-01-01","Lewis","Washington",1,0,2014-01-01,486
"4744","2014-01-01","Lewis","Haliburton County",1,0,2014-01-01,486
"4745","2014-01-01","Lewis","Fairfield",1,0,2014-01-01,486
"4746","2014-01-01","Lewis","Wise",1,0,2014-01-01,486
"4747","2014-01-01","Lewis","Kings County",1,0,2014-01-01,486
"4748","2014-01-01","Lewis","Nipissing District (Part 1 Of)",1,0,2014-01-01,486
"4749","2014-01-01","Lewis","Halton Regional Municipality",1,0,2014-01-01,486
"4750","2014-01-01","Lewis","Oxford",1,0,2014-01-01,486
"4751","2014-01-01","Lewis","Saint John County",1,0,2014-01-01,486
"4752","2014-01-01","Lewis","Roanoke",1,0,2014-01-01,486
"4753","2014-01-01","Lewis","Crawford",1,0,2014-01-01,486
"4754","2014-01-01","Lewis","Monroe",1,0,2014-01-01,486
"4755","2014-01-01","Lewis","Montgomery",1,0,2014-01-01,486
"4756","2014-01-01","Lewis","Smyth",1,0,2014-01-01,486
"4757","2014-01-01","Lewis","Luzerne",1,0,2014-01-01,486
"4758","2014-01-01","Lewis","Centre",1,0,2014-01-01,486
"4759","2014-01-01","Lewis","Putnam",1,0,2014-01-01,486
"4760","2014-01-01","Lewis","Giles",1,0,2014-01-01,486
"4761","2014-01-01","Lewis","Hartford",1,0,2014-01-01,486
"4762","2014-01-01","Lewis","Hamilton",1,0,2014-01-01,486
"4763","2014-01-01","Lewis","Morris",1,0,2014-01-01,486
"4764","2014-01-01","Lewis","Orange",1,0,2014-01-01,486
"4765","2014-01-01","Lewis","Blair",1,0,2014-01-01,486
"4766","2014-01-01","Lewis","Les Collines-De-L'Outaouais",1,0,2014-01-01,486
"4767","2014-01-01","Lewis","Greenbrier",1,0,2014-01-01,486
"4768","2014-01-01","Lewis","Sullivan",1,0,2014-01-01,486
"4769","2014-01-01","Lewis","Hastings County",1,0,2014-01-01,486
"4770","2014-01-01","Lewis","Huntingdon",1,0,2014-01-01,486
"4771","2014-01-01","Lewis","Hancock",1,0,2014-01-01,486
"4772","2014-01-01","Lewis","Clearfield",1,0,2014-01-01,486
"4773","2014-01-01","Lewis","Colchester County",1,0,2014-01-01,486
"4774","2014-01-01","Lewis","Cuyahoga",1,0,2014-01-01,486
"4775","2014-01-01","Lewis","Westmorland County",1,0,2014-01-01,486
"4776","2014-01-01","Lewis","Franklin",1,0,2014-01-01,486
"4777","2014-01-01","Lewis","Ulster",1,0,2014-01-01,486
"4778","2014-01-01","Lewis","Bennington",1,0,2014-01-01,486
"4779","2014-01-01","Lewis","Rowan",1,0,2014-01-01,486
"4780","2014-01-01","Pulaski","Ontonagon",1,0,2014-01-01,486
"4781","2014-01-01","Pulaski","Keweenaw",1,0,2014-01-01,486
"4782","2014-01-01","Pulaski","Maury",1,0,2014-01-01,486
"4783","2014-01-01","Pulaski","York County",1,0,2014-01-01,486
"4784","2014-01-01","Pulaski","Hardin",1,0,2014-01-01,486
"4785","2014-01-01","Pulaski","Hocking",1,0,2014-01-01,486
"4786","2014-01-01","Pulaski","Marion",1,0,2014-01-01,486
"4787","2014-01-01","Pulaski","Houghton",1,0,2014-01-01,486
"4788","2014-01-01","Pulaski","La Côte-De-Gaspé",1,0,2014-01-01,486
"4789","2014-01-01","Pulaski","Phelps",1,0,2014-01-01,486
"4790","2014-01-01","Pulaski","St. Louis County",1,0,2014-01-01,486
"4791","2014-01-01","Pulaski","Taney",1,0,2014-01-01,486
"4792","2014-01-01","Pulaski","Newton",1,0,2014-01-01,486
"4793","2014-01-01","Pulaski","Pulaski",1,0,2014-01-01,486
"4794","2014-01-01","Pulaski","Lewis",1,0,2014-01-01,486
"4795","2014-01-01","Pulaski","Warren",1,0,2014-01-01,486
"4796","2014-01-01","Pulaski","Edmonson",1,0,2014-01-01,486
"4797","2014-01-01","Pulaski","Lee",1,0,2014-01-01,486
"4798","2014-01-01","Pulaski","Rockcastle",1,0,2014-01-01,486
"4799","2014-01-01","Pulaski","Carter",1,0,2014-01-01,486
"4800","2014-01-01","Pulaski","Letcher",1,0,2014-01-01,486
"4801","2014-01-01","Pulaski","Meade",1,0,2014-01-01,486
"4802","2014-01-01","Pulaski","Washington",1,0,2014-01-01,486
"4803","2014-01-01","Pulaski","Haliburton County",1,0,2014-01-01,486
"4804","2014-01-01","Pulaski","Fairfield",1,0,2014-01-01,486
"4805","2014-01-01","Pulaski","Wise",1,0,2014-01-01,486
"4806","2014-01-01","Pulaski","Kings County",1,0,2014-01-01,486
"4807","2014-01-01","Pulaski","Nipissing District (Part 1 Of)",1,0,2014-01-01,486
"4808","2014-01-01","Pulaski","Halton Regional Municipality",1,0,2014-01-01,486
"4809","2014-01-01","Pulaski","Oxford",1,0,2014-01-01,486
"4810","2014-01-01","Pulaski","Saint John County",1,0,2014-01-01,486
"4811","2014-01-01","Pulaski","Roanoke",1,0,2014-01-01,486
"4812","2014-01-01","Pulaski","Crawford",1,0,2014-01-01,486
"4813","2014-01-01","Pulaski","Monroe",1,0,2014-01-01,486
"4814","2014-01-01","Pulaski","Montgomery",1,0,2014-01-01,486
"4815","2014-01-01","Pulaski","Smyth",1,0,2014-01-01,486
"4816","2014-01-01","Pulaski","Luzerne",1,0,2014-01-01,486
"4817","2014-01-01","Pulaski","Centre",1,0,2014-01-01,486
"4818","2014-01-01","Pulaski","Putnam",1,0,2014-01-01,486
"4819","2014-01-01","Pulaski","Giles",1,0,2014-01-01,486
"4820","2014-01-01","Pulaski","Hartford",1,0,2014-01-01,486
"4821","2014-01-01","Pulaski","Hamilton",1,0,2014-01-01,486
"4822","2014-01-01","Pulaski","Morris",1,0,2014-01-01,486
"4823","2014-01-01","Pulaski","Orange",1,0,2014-01-01,486
"4824","2014-01-01","Pulaski","Blair",1,0,2014-01-01,486
"4825","2014-01-01","Pulaski","Les Collines-De-L'Outaouais",1,0,2014-01-01,486
"4826","2014-01-01","Pulaski","Greenbrier",1,0,2014-01-01,486
"4827","2014-01-01","Pulaski","Sullivan",1,0,2014-01-01,486
"4828","2014-01-01","Pulaski","Hastings County",1,0,2014-01-01,486
"4829","2014-01-01","Pulaski","Huntingdon",1,0,2014-01-01,486
"4830","2014-01-01","Pulaski","Hancock",1,0,2014-01-01,486
"4831","2014-01-01","Pulaski","Clearfield",1,0,2014-01-01,486
"4832","2014-01-01","Pulaski","Colchester County",1,0,2014-01-01,486
"4833","2014-01-01","Pulaski","Cuyahoga",1,0,2014-01-01,486
"4834","2014-01-01","Pulaski","Westmorland County",1,0,2014-01-01,486
"4835","2014-01-01","Pulaski","Franklin",1,0,2014-01-01,486
